sample_id,CR.20.Cecal,CR.21.Cecal,CR.22.Cecal,CR.23.Cecal,Env.10.Cecal,Env.11.Cecal,Env.12.Cecal,Env.13.Cecal,Jax.40.Cecal,Jax.41.Cecal,Jax.42.Cecal,Jax.43.Cecal,Tac.30.Cecal,Tac.31.Cecal,Tac.32.Cecal,CR.20.Stool,CR.21.Stool,CR.22.Stool,CR.23.Stool,Evn.10.Stool,Env.11.Stool,Env.12.Stool,Jax.40.Stool,Jax.41.Stool,Jax.42.Stool,Jax.43.Stool,Tac.30.Stool,Tac.31.Stool,Tac.32.Stool,Tac.33.Stool
Jax.42.Cecal,0.4696713029796914,0.47976452573961453,0.4650805807097403,0.516371518273019,0.3812348636951288,0.35442713242042834,0.4108134036507367,0.38277163017843163,0.0397004145939335,0.0784460480553186,0,0.14789740458585876,0.3365069737110995,0.35960180716875056,0.30764448044057036,0.4764945306903538,0.42949631801491417,0.4429148701986893,0.5568470755653928,0.4814310013112899,0.3735191463378429,0.3658327625850624,0.18379895730800455,0.15611781103391947,0.14156668972089767,0.15118899115865483,0.3131551634916909,0.37977912566694294,0.22966369800329187,0.353373532640728
Jax.43.Cecal,0.3846684919933777,0.39539713033819346,0.3748904285106366,0.43311626052031427,0.2973543098507022,0.2495051131779294,0.30891253996969814,0.2772652833832165,0.1690954968784879,0.13468159816378944,0.14789740458585876,0,0.27524506869591325,0.3009980358536346,0.24872729936250232,0.40521418114285707,0.34372310405287343,0.34907322121258444,0.49971558365833424,0.4142990916125926,0.2755297877162275,0.2863536260998374,0.31532806234474187,0.2557373462813014,0.2760595500186522,0.07151513452542019,0.23849401958814925,0.3018107587457379,0.18604640031301772,0.27872504143198207
Tac.30.Cecal,0.368392177674118,0.3860189584412399,0.36592875502508365,0.4028789723371296,0.16220120159168952,0.20820440589321887,0.31436709633862686,0.24491840938346193,0.33317395775626557,0.295756336782446,0.3365069737110995,0.27524506869591325,0,0.0571523058611564,0.07462209067673517,0.4219182822571027,0.30206112295137033,0.3106545570358061,0.4903257436478456,0.42753422106051014,0.27658736601787837,0.3240742038628185,0.4549517380004412,0.462286707804602,0.39798483499281917,0.29868199229812814,0.09075807052724993,0.09482329077789212,0.20213542073506174,0.05980547728889407
Tac.31.Cecal,0.36743498029822796,0.3860949592906111,0.36627305393132253,0.4017622358968769,0.15184759304700754,0.20302749662148506,0.31528738780390675,0.24520312691561819,0.35468054661966275,0.3207768895799141,0.35960180716875056,0.3009980358536346,0.0571523058611564,0,0.10712652568216169,0.42111071159857905,0.2984514061733521,0.31012087857143217,0.4868768923564057,0.4240071072945587,0.271992841930052,0.3515797792701259,0.4752733031710832,0.48416239770849157,0.41976321712401615,0.3250065300170075,0.1134237915756943,0.06742332197698822,0.23353568628247243,0.0729268327367803
Tac.32.Cecal,0.3689120890496735,0.3879534621948278,0.3685473657723187,0.4037796594074878,0.18702640577254365,0.22068463050179687,0.31826588200023237,0.24964617171884024,0.3038874788392478,0.2735428605501997,0.30764448044057036,0.24872729936250232,0.07462209067673517,0.10712652568216169,0,0.4244891920930115,0.30746721252245185,0.31188224139561493,0.49248142140125745,0.43272519140046906,0.28631382383762954,0.30582225702082055,0.4243502305773582,0.43414863964310657,0.38077063282932716,0.27603420366292675,0.10415888387469888,0.14855562225046842,0.15587952202050653,0.10531828505654642
CR.20.Stool,0.1270917368703787,0.12626596072215837,0.1293801372495903,0.1599203704208538,0.3663702203610517,0.3005153714205381,0.2250559985642508,0.27720685642922516,0.48422970876248583,0.48589397540425133,0.4764945306903538,0.40521418114285707,0.4219182822571027,0.42111071159857905,0.4244891920930115,0,0.148543855892216,0.14840517941660802,0.15742229376603073,0.17167480177393407,0.23167620182738613,0.22514017590913793,0.6076909793758332,0.5358481219156626,0.5711185303828296,0.3991599254278815,0.4749921164861622,0.45038914459990315,0.4398582689362954,0.452600359306095
CR.21.Stool,0.11688599374703017,0.13139123434125768,0.12000512096552218,0.17997159313092675,0.24362785011608862,0.20114673193238172,0.15652154090358975,0.17161100324152279,0.4280030344377854,0.4057284848908855,0.42949631801491417,0.34372310405287343,0.30206112295137033,0.2984514061733521,0.30746721252245185,0.148543855892216,0,0.06063514842589016,0.22707107626315268,0.2556100571769844,0.16062120448121975,0.2149673712946632,0.5568577140047705,0.5101037941558412,0.5159344055109012,0.35811824073458903,0.3583448807998364,0.32719518794681407,0.3529855606952651,0.33323699737398643
CR.22.Stool,0.10109903542985127,0.12090016861076243,0.09624166511869633,0.15645679967360293,0.2525597744867745,0.21433822965835803,0.15873812208529864,0.17841128969441858,0.44174965103234887,0.41854244722666845,0.4429148701986893,0.34907322121258444,0.3106545570358061,0.31012087857143217,0.31188224139561493,0.14840517941660802,0.06063514842589016,0,0.21735087168822084,0.2601867952147606,0.17379085864419347,0.21854292210889192,0.5668212712943741,0.5247795916254325,0.5262567762971004,0.37195451977184935,0.3637266393996552,0.3356509893406155,0.35553260885924043,0.3362893342053943
CR.23.Stool,0.1548004887712876,0.14021648456998675,0.1564290957582124,0.11609065743521235,0.430905925013534,0.37742393358457266,0.3093317116433151,0.35449678228297243,0.5566368200333458,0.5581765490746441,0.5568470755653928,0.49971558365833424,0.4903257436478456,0.4868768923564057,0.49248142140125745,0.15742229376603073,0.22707107626315268,0.21735087168822084,0,0.25810768812317675,0.3302361773434519,0.3175320054981037,0.6568039858913012,0.6066836220634866,0.6265600513204879,0.4989057237066685,0.5435588025158372,0.519480316572456,0.5103133136070932,0.5209682355203015
Evn.10.Stool,0.25121223580785035,0.2433652284725653,0.24709330595864537,0.26706555032319285,0.3644910785686566,0.29326647314057896,0.18881682499991354,0.26083819789012785,0.4885054933179962,0.4932531236074803,0.4814310013112899,0.4142990916125926,0.42753422106051014,0.4240071072945587,0.43272519140046906,0.17167480177393407,0.2556100571769844,0.2601867952147606,0.25810768812317675,0,0.18880939916344477,0.15303499115522703,0.5945211198060292,0.5149018728954429,0.5663687249361006,0.40046116367443096,0.48233348951811517,0.45818076005965114,0.4497181142496707,0.45570037554162784
Env.11.Stool,0.21910691477977384,0.23590092912559385,0.2177900544320297,0.27340893975096836,0.21144203659555977,0.14773674968913517,0.10738394266861918,0.12675672771299906,0.37818973302486925,0.3643876372989018,0.3735191463378429,0.2755297877162275,0.27658736601787837,0.271992841930052,0.28631382383762954,0.23167620182738613,0.16062120448121975,0.17379085864419347,0.3302361773434519,0.18880939916344477,0,0.1347193193953668,0.5112945640760975,0.4388346116211524,0.4764931147423751,0.2828708944402091,0.32908017628825526,0.3009014297921047,0.3310128232999044,0.3011987880223492
Env.12.Stool,0.24328527989246931,0.2540811617219272,0.23507174949292242,0.289228989517834,0.3019245085551564,0.24105061953233778,0.1499370455341541,0.19696341160178144,0.3753235225329955,0.36730127895265147,0.3658327625850624,0.2863536260998374,0.3240742038628185,0.3515797792701259,0.30582225702082055,0.22514017590913793,0.2149673712946632,0.21854292210889192,0.3175320054981037,0.15303499115522703,0.1347193193953668,0,0.49224395140547056,0.4143574936585503,0.46104300636196016,0.2766142125411678,0.34783633828493443,0.37592292296828506,0.325291578261476,0.3495288341028542
Jax.40.Stool,0.5990502202500865,0.6075012469248139,0.5925304350752413,0.6321077666009474,0.49829287022655555,0.48854928420400767,0.549300906988354,0.5161656732356975,0.16474310415870272,0.2239881278478508,0.18379895730800455,0.31532806234474187,0.4549517380004412,0.4752733031710832,0.4243502305773582,0.6076909793758332,0.5568577140047705,0.5668212712943741,0.6568039858913012,0.5945211198060292,0.5112945640760975,0.49224395140547056,0,0.11413628295617351,0.0759177615615308,0.31376537678223176,0.42968830175721,0.49823684710836125,0.3397423994858614,0.4700236555325011
Jax.41.Stool,0.5521262466943258,0.5590953273291348,0.5461600429005606,0.5880530865600133,0.5033672408888379,0.44358108669510843,0.48515324714795627,0.47126048316109187,0.15626930706684847,0.20760762119237508,0.15611781103391947,0.2557373462813014,0.462286707804602,0.48416239770849157,0.43414863964310657,0.5358481219156626,0.5101037941558412,0.5247795916254325,0.6066836220634866,0.5149018728954429,0.4388346116211524,0.4143574936585503,0.11413628295617351,0,0.10364220897876156,0.2240067547670434,0.4360742608562497,0.5027657152292585,0.33323695367373357,0.4789880956736522
Jax.42.Stool,0.5551185137278061,0.5700321771807337,0.5567824451556127,0.5929955096316757,0.45670357222156854,0.45366526400811186,0.5167443248954473,0.4751637195423184,0.12885703021410372,0.1752056736300321,0.14156668972089767,0.2760595500186522,0.39798483499281917,0.41976321712401615,0.38077063282932716,0.5711185303828296,0.5159344055109012,0.5262567762971004,0.6265600513204879,0.5663687249361006,0.4764931147423751,0.46104300636196016,0.0759177615615308,0.10364220897876156,0,0.27092426603813724,0.3751866704350842,0.4414380412113205,0.2963705080414097,0.41390661545082735
Jax.43.Stool,0.40265302226221306,0.41847820782465744,0.39747864710727965,0.45243581016509105,0.34369829907538263,0.2743352835492669,0.3322558637199995,0.3118970674784494,0.1699171682757236,0.15089498654252514,0.15118899115865483,0.07151513452542019,0.29868199229812814,0.3250065300170075,0.27603420366292675,0.3991599254278815,0.35811824073458903,0.37195451977184935,0.4989057237066685,0.40046116367443096,0.2828708944402091,0.2766142125411678,0.31376537678223176,0.2240067547670434,0.27092426603813724,0,0.27152281744918705,0.33812858872738516,0.19524839723891446,0.3166969173596488
Tac.30.Stool,0.42009710687166735,0.431352332911708,0.4103408370402575,0.4512781749008672,0.20470053138702538,0.24376932370274218,0.3612765065045546,0.2885002535000517,0.30702466167091624,0.2709363020988428,0.3131551634916909,0.23849401958814925,0.09075807052724993,0.1134237915756943,0.10415888387469888,0.4749921164861622,0.3583448807998364,0.3637266393996552,0.5435588025158372,0.48233348951811517,0.32908017628825526,0.34783633828493443,0.42968830175721,0.4360742608562497,0.3751866704350842,0.27152281744918705,0,0.10498799246869467,0.19081848791348854,0.08562108306996372
Tac.31.Stool,0.38877625928593407,0.4040363955380044,0.38261178162545595,0.42576509717330713,0.15726961589341384,0.2158877189053681,0.32863013044053624,0.25491296103430977,0.3732427408903128,0.3367574163386723,0.37977912566694294,0.3018107587457379,0.09482329077789212,0.06742332197698822,0.14855562225046842,0.45038914459990315,0.32719518794681407,0.3356509893406155,0.519480316572456,0.45818076005965114,0.3009014297921047,0.37592292296828506,0.49823684710836125,0.5027657152292585,0.4414380412113205,0.33812858872738516,0.10498799246869467,0,0.2769326538117175,0.08099109000074492
Tac.32.Stool,0.405277241147353,0.4238471800833951,0.40321207769829737,0.4394459377606623,0.307909394128459,0.30202739557100944,0.3587609647685824,0.31492384630474657,0.2227423037752692,0.2156276545123305,0.22966369800329187,0.18604640031301772,0.20213542073506174,0.23353568628247243,0.15587952202050653,0.4398582689362954,0.3529855606952651,0.35553260885924043,0.5103133136070932,0.4497181142496707,0.3310128232999044,0.325291578261476,0.3397423994858614,0.33323695367373357,0.2963705080414097,0.19524839723891446,0.19081848791348854,0.2769326538117175,0,0.2364813133585979
Tac.33.Stool,0.3959202381212393,0.4067190773895156,0.3846802101484471,0.4311423656104044,0.1641687540599983,0.22810028790642292,0.3322644203290116,0.2592881016726299,0.35120872981053963,0.311011918915156,0.353373532640728,0.27872504143198207,0.05980547728889407,0.0729268327367803,0.10531828505654642,0.452600359306095,0.33323699737398643,0.3362893342053943,0.5209682355203015,0.45570037554162784,0.3011987880223492,0.3495288341028542,0.4700236555325011,0.4789880956736522,0.41390661545082735,0.3166969173596488,0.08562108306996372,0.08099109000074492,0.2364813133585979,0
